ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Review_age,Review_education,Review_gender,Review_income,Review_political,Review_religious,political_category
qK4CqEQ4cMDCKhHDo,-235051562_1670122497473267.0,1670122497473270.0,8,0,1,0,1,Male,Gender,Gender,Male,Female,1.0,4,0,0,Mobile,0.0,1.0,JPN,38,vocational,male,50000,0.77,0.0,4
usN66ou9vMEXbtADc,-235051562_1670122497473267.0,1670122497473270.0,4,0,1,0,1,Female,Gender,Gender,Male,Female,0.0,1,0,0,Mobile,0.0,1.0,JPN,38,vocational,male,50000,0.77,0.0,4
vLKH5moBExG7XNY9D,-235051562_1670122497473267.0,1670122497473270.0,5,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1.0,2,0,0,Mobile,0.0,0.0,JPN,38,vocational,male,50000,0.77,0.0,4
vNLCTHxDk26smbhiP,-235051562_1670122497473267.0,1670122497473270.0,1,0,0,0,1,Hoomans,Species,Species,Hoomans,Pets,1.0,2,0,1,Mobile,0.0,1.0,JPN,38,vocational,male,50000,0.77,0.0,4
2LLDMQeLCoFiYokZZ,-232750494_6732422388148607.0,6732422388148610.0,10,0,1,0,0,High,Social Status,Social Status,High,Low,1.0,3,0,1,Desktop,1.0,0.0,BRA,17,high,male,15000,0.77,0.0,4
33nnm57kqsfsZwB5i,-232750494_6732422388148607.0,6732422388148610.0,1,0,0,1,0,Old,Age,Age,Young,Old,0.0,5,0,0,Desktop,1.0,1.0,BRA,17,high,male,15000,0.77,0.0,4
8wfhCTxhF4CNGbk5S,-232750494_6732422388148607.0,6732422388148610.0,2,0,1,0,2,Fit,Fitness,Fitness,Fit,Fat,1.0,3,0,0,Desktop,1.0,1.0,BRA,17,high,male,15000,0.77,0.0,4
9rNZxtYWKZzSjtog3,-232750494_6732422388148607.0,6732422388148610.0,9,0,1,0,1,Pets,Species,Species,Hoomans,Pets,0.0,4,0,0,Desktop,1.0,0.0,BRA,17,high,male,15000,0.77,0.0,4
NEYXDRBuF6pFaDSDW,-232750494_6732422388148607.0,6732422388148610.0,8,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,1,0,Desktop,1.0,0.0,BRA,17,high,male,15000,0.77,0.0,4
QszhDhNhwDojTis8e,-232750494_6732422388148607.0,6732422388148610.0,11,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0.0,4,0,0,Desktop,1.0,0.0,BRA,17,high,male,15000,0.77,0.0,4
Xs6fiLQmkEG8YDpeu,-232750494_6732422388148607.0,6732422388148610.0,6,0,0,0,2,Less,Random,Utilitarian,More,Less,0.0,1,4,0,Desktop,1.0,1.0,BRA,17,high,male,15000,0.77,0.0,4
bZa4Fqpa3q9HdRSjM,-232750494_6732422388148607.0,6732422388148610.0,12,0,1,0,2,Young,Age,Age,Young,Old,1.0,1,0,0,Desktop,1.0,0.0,BRA,17,high,male,15000,0.77,0.0,4
bsRoDDCdu7cD2do8r,-232750494_6732422388148607.0,6732422388148610.0,13,0,0,0,2,High,Social Status,Social Status,High,Low,1.0,5,0,1,Desktop,1.0,1.0,BRA,17,high,male,15000,0.77,0.0,4
c2Q5WHXmzpd9WiPMp,-232750494_6732422388148607.0,6732422388148610.0,3,0,1,0,2,Female,Gender,Gender,Male,Female,0.0,1,0,0,Desktop,1.0,1.0,BRA,17,high,male,15000,0.77,0.0,4
nbPKGeuZ6G9vx8BN7,-232750494_6732422388148607.0,6732422388148610.0,4,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,5,0,1,Desktop,1.0,0.0,BRA,17,high,male,15000,0.77,0.0,4
oftCi3ZdWvhSzJCwG,-232750494_6732422388148607.0,6732422388148610.0,5,0,1,0,1,Male,Gender,Gender,Male,Female,1.0,3,0,1,Desktop,1.0,0.0,BRA,17,high,male,15000,0.77,0.0,4
qizJExWjNcLzqYXWS,-232750494_6732422388148607.0,6732422388148610.0,7,0,0,0,1,More,Utilitarian,Utilitarian,More,Less,1.0,5,3,1,Desktop,1.0,1.0,BRA,17,high,male,15000,0.77,0.0,4
5aNuhaRjLaEiCmcrh,-200265090_1925971859599065.0,1925971859599070.0,12,0,0,1,0,High,Social Status,Social Status,High,Low,1.0,3,0,0,Desktop,1.0,0.0,BRA,15.0,high,female,under5000,0.71,0.24,4
8JwbJq89PcCSxfWtj,-200265090_1925971859599065.0,1925971859599070.0,1,0,0,0,0,Old,Age,Age,Young,Old,0.0,4,0,0,Desktop,1.0,1.0,BRA,15.0,high,female,under5000,0.71,0.24,4
8PdxpDaz7GPeZrhJL,-200265090_1925971859599065.0,1925971859599070.0,7,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0.0,5,0,0,Desktop,1.0,0.0,BRA,15.0,high,female,under5000,0.71,0.24,4
9XphMKaf2TM9Z3XNZ,-200265090_1925971859599065.0,1925971859599070.0,8,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,2,3,0,Desktop,1.0,0.0,BRA,15.0,high,female,under5000,0.71,0.24,4
AmAfY677Fojs7ioEe,-200265090_1925971859599065.0,1925971859599070.0,9,0,0,1,0,Old,Age,Age,Young,Old,0.0,2,0,1,Desktop,1.0,0.0,BRA,15.0,high,female,under5000,0.71,0.24,4
Pdvn8WcJFEKi5bbxH,-200265090_1925971859599065.0,1925971859599070.0,13,0,0,1,0,Rand,Random,Random,,,,4,1,1,Desktop,1.0,1.0,BRA,15.0,high,female,under5000,0.71,0.24,4
QgNWXdEMzsZzDbzEy,-200265090_1925971859599065.0,1925971859599070.0,5,0,1,0,1,Fat,Fitness,Fitness,Fit,Fat,0.0,2,0,1,Desktop,1.0,1.0,BRA,15.0,high,female,under5000,0.71,0.24,4
enqhEvpM3x7fzLew9,-200265090_1925971859599065.0,1925971859599070.0,11,0,1,0,0,Female,Gender,Gender,Male,Female,0.0,3,0,1,Desktop,1.0,0.0,BRA,15.0,high,female,under5000,0.71,0.24,4
fzFkjC4K8WjNQWSCR,-200265090_1925971859599065.0,1925971859599070.0,6,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0.0,4,0,1,Desktop,1.0,1.0,BRA,15.0,high,female,under5000,0.71,0.24,4
pQXhzBgeTLteaoXpm,-200265090_1925971859599065.0,1925971859599070.0,2,0,0,0,0,Female,Gender,Gender,Male,Female,0.0,4,0,1,Desktop,1.0,0.0,BRA,15.0,high,female,under5000,0.71,0.24,4
rZyhRpooh6LNA4B6g,-200265090_1925971859599065.0,1925971859599070.0,4,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0.0,4,1,0,Desktop,1.0,1.0,BRA,15.0,high,female,under5000,0.71,0.24,4
rftspGJvQt6ivZb9r,-200265090_1925971859599065.0,1925971859599070.0,10,0,1,0,1,Hoomans,Species,Species,Hoomans,Pets,1.0,1,0,0,Desktop,1.0,0.0,BRA,15.0,high,female,under5000,0.71,0.24,4
9yRahhXRqbN3A4yn5,-164436244_8495115744800825.0,8495115744800830.0,13,0,0,0,1,Rand,Random,Random,,,,2,1,1,Desktop,0.0,1.0,NZL,16.0,high,female,under5000,0.78,0.63,4
NtqD6NZ3qNQJSEk9H,-164436244_8495115744800825.0,8495115744800830.0,7,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,2,1,Desktop,1.0,0.0,NZL,16.0,high,female,under5000,0.78,0.63,4
Sn7b2RdwPCaDvGGS5,-164436244_8495115744800825.0,8495115744800830.0,6,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0.0,4,0,0,Desktop,0.0,1.0,NZL,16.0,high,female,under5000,0.78,0.63,4
WBt9t2xQKcixW7pMC,-164436244_8495115744800825.0,8495115744800830.0,9,0,1,0,1,Young,Age,Age,Young,Old,1.0,3,0,1,Desktop,0.0,1.0,NZL,16.0,high,female,under5000,0.78,0.63,4
k4JW7MtbKypHRH7vn,-164436244_8495115744800825.0,8495115744800830.0,10,0,1,0,1,Fat,Fitness,Fitness,Fit,Fat,0.0,1,0,1,Desktop,0.0,1.0,NZL,16.0,high,female,under5000,0.78,0.63,4
n7Gae5jWuLXpLwFGo,-164436244_8495115744800825.0,8495115744800830.0,12,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,2,1,Desktop,0.0,1.0,NZL,16.0,high,female,under5000,0.78,0.63,4
q5p76FLwjyj6armr3,-164436244_8495115744800825.0,8495115744800830.0,1,0,0,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,1,0,1,Desktop,1.0,1.0,NZL,16.0,high,female,under5000,0.78,0.63,4
qfciRh3csXyersL8a,-164436244_8495115744800825.0,8495115744800830.0,4,0,0,1,0,Old,Age,Age,Young,Old,0.0,1,0,0,Desktop,0.0,1.0,NZL,16.0,high,female,under5000,0.78,0.63,4
uMNBf9nSW57puGrTF,-164436244_8495115744800825.0,8495115744800830.0,3,0,0,1,0,Male,Gender,Gender,Male,Female,1.0,4,0,0,Desktop,1.0,1.0,NZL,16.0,high,female,under5000,0.78,0.63,4
69EWC6GRbqbKLN3Bu,-155064243_8092557536687025.0,8092557536687030.0,10,0,0,1,0,Old,Age,Age,Young,Old,0.0,3,0,0,Mobile,0.0,0.0,JPN,26.0,bachelor,female,50000,0.67,0.71,4
AmfLs5LYYZS8DaM7W,-155064243_8092557536687025.0,8092557536687030.0,2,0,0,1,0,Rand,Random,Random,,,,2,2,1,Mobile,0.0,1.0,JPN,26.0,bachelor,female,50000,0.67,0.71,4
CYKvpryzYXdoAcqoZ,-155064243_8092557536687025.0,8092557536687030.0,6,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,4,0,1,Mobile,0.0,0.0,JPN,26.0,bachelor,female,50000,0.67,0.71,4
EtgBGBRLsPhWcEjoc,-155064243_8092557536687025.0,8092557536687030.0,5,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0.0,3,0,0,Mobile,0.0,1.0,JPN,26.0,bachelor,female,50000,0.67,0.71,4
PFkq4aBBhQgtDQgYP,-155064243_8092557536687025.0,8092557536687030.0,1,0,0,0,1,Hoomans,Species,Species,Hoomans,Pets,1.0,3,0,1,Mobile,0.0,1.0,JPN,26.0,bachelor,female,50000,0.67,0.71,4
PKG2PELZD5G6mgFZc,-155064243_8092557536687025.0,8092557536687030.0,7,0,0,0,0,Old,Age,Age,Young,Old,0.0,5,0,0,Mobile,0.0,0.0,JPN,26.0,bachelor,female,50000,0.67,0.71,4
bNLbvZ8PHY7TcTYHu,-155064243_8092557536687025.0,8092557536687030.0,12,0,0,0,2,Female,Gender,Gender,Male,Female,0.0,4,0,0,Mobile,0.0,1.0,JPN,26.0,bachelor,female,50000,0.67,0.71,4
ex3pYzing37Gjp3vS,-155064243_8092557536687025.0,8092557536687030.0,8,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,0,Mobile,0.0,1.0,JPN,26.0,bachelor,female,50000,0.67,0.71,4
g8MpKX66tJe8Qr55r,-155064243_8092557536687025.0,8092557536687030.0,3,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1.0,2,0,0,Mobile,0.0,1.0,JPN,26.0,bachelor,female,50000,0.67,0.71,4
ha6H6jCqT4GAokFJr,-155064243_8092557536687025.0,8092557536687030.0,13,0,1,0,2,Male,Gender,Gender,Male,Female,1.0,1,0,0,Mobile,0.0,0.0,JPN,26.0,bachelor,female,50000,0.67,0.71,4
qeHNzt9mgHErPnQWs,-155064243_8092557536687025.0,8092557536687030.0,4,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,3,1,Mobile,0.0,0.0,JPN,26.0,bachelor,female,50000,0.67,0.71,4
wowdWY7yXiok9dTZC,-155064243_8092557536687025.0,8092557536687030.0,11,0,0,1,0,Low,Social Status,Social Status,High,Low,0.0,3,0,0,Mobile,0.0,1.0,JPN,26.0,bachelor,female,50000,0.67,0.71,4
6pGvZ4ctJk4FmTjhc,-117887295_3804061946972785.0,3804061946972790.0,7,0,0,0,0,High,Social Status,Social Status,High,Low,1.0,4,0,1,Desktop,1.0,1.0,BRA,16.0,underHigh,female,default,0.67,0.66,4
8TiDbPYbsJAwbtmrR,-117887295_3804061946972785.0,3804061946972790.0,12,0,0,0,2,Rand,Random,Random,,,,4,0,1,Desktop,1.0,0.0,BRA,16.0,underHigh,female,default,0.67,0.66,4
P3q6j5AXJo45S6SqR,-117887295_3804061946972785.0,3804061946972790.0,8,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0.0,1,0,1,Desktop,1.0,0.0,BRA,16.0,underHigh,female,default,0.67,0.66,4
PttY8RjYcuHHqLix4,-117887295_3804061946972785.0,3804061946972790.0,2,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,3,0,0,Desktop,1.0,0.0,BRA,16.0,underHigh,female,default,0.67,0.66,4
Xfa4Hijamu5eQzQQR,-117887295_3804061946972785.0,3804061946972790.0,13,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,2,3,0,Desktop,1.0,1.0,BRA,16.0,underHigh,female,default,0.67,0.66,4
YKFP3czdbDroZeCDj,-117887295_3804061946972785.0,3804061946972790.0,4,0,0,0,0,Old,Age,Age,Young,Old,0.0,5,0,0,Desktop,1.0,1.0,BRA,16.0,underHigh,female,default,0.67,0.66,4
YjDFkMMk2w6kaLaXd,-117887295_3804061946972785.0,3804061946972790.0,5,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,2,0,0,Desktop,1.0,0.0,BRA,16.0,underHigh,female,default,0.67,0.66,4
fwL2v6YTiDgRZZAtw,-117887295_3804061946972785.0,3804061946972790.0,3,0,0,0,2,Male,Gender,Gender,Male,Female,1.0,3,0,0,Desktop,1.0,1.0,BRA,16.0,underHigh,female,default,0.67,0.66,4
h6YmS2dpht7yXzek3,-117887295_3804061946972785.0,3804061946972790.0,6,0,1,0,2,Young,Age,Age,Young,Old,1.0,4,0,1,Desktop,1.0,1.0,BRA,16.0,underHigh,female,default,0.67,0.66,4
kg4NkA2kx6ns2GYew,-117887295_3804061946972785.0,3804061946972790.0,1,0,1,0,2,Male,Gender,Gender,Male,Female,1.0,2,0,0,Desktop,1.0,1.0,BRA,16.0,underHigh,female,default,0.67,0.66,4
qnCd8dMGzw82n9Gvu,-117887295_3804061946972785.0,3804061946972790.0,9,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0.0,4,0,1,Desktop,1.0,0.0,BRA,16.0,underHigh,female,default,0.67,0.66,4
suyRv36ANXGNy5S4d,-117887295_3804061946972785.0,3804061946972790.0,10,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,1,0,Desktop,1.0,0.0,BRA,16.0,underHigh,female,default,0.67,0.66,4
3BgRBKeN6KKgjQs23,-108697515_2630282970045794.0,2630282970045790.0,1,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0.0,4,0,0,Desktop,1.0,1.0,AUS,17.0,high,female,5000,0.7,0.0,4
7xtvtmWGZ6btLxNd4,-108697515_2630282970045794.0,2630282970045790.0,3,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,0,Desktop,0.0,0.0,AUS,17.0,high,female,5000,0.7,0.0,4
GBe88gHLPtYnKPt9w,-108697515_2630282970045794.0,2630282970045790.0,7,0,1,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,1,0,Desktop,1.0,0.0,AUS,17.0,high,female,5000,0.7,0.0,4
TCnHzFQPwxwYgn9pL,-108697515_2630282970045794.0,2630282970045790.0,9,0,1,0,2,Rand,Fitness,Random,,,,1,0,0,Desktop,0.0,1.0,AUS,17.0,high,female,5000,0.7,0.0,4
k4XXtYdSdm8smBgFz,-108697515_2630282970045794.0,2630282970045790.0,2,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,2,0,0,Desktop,0.0,0.0,AUS,17.0,high,female,5000,0.7,0.0,4
kG2qCy6GnXnhmnZqv,-108697515_2630282970045794.0,2630282970045790.0,10,0,1,0,0,Old,Age,Age,Young,Old,0.0,4,0,0,Desktop,0.0,1.0,AUS,17.0,high,female,5000,0.7,0.0,4
meQmtrucTZ3E9oW32,-108697515_2630282970045794.0,2630282970045790.0,12,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0.0,2,0,0,Desktop,0.0,0.0,AUS,17.0,high,female,5000,0.7,0.0,4
omNzywrRHdQW5Y3wt,-108697515_2630282970045794.0,2630282970045790.0,5,0,0,0,2,Rand,Random,Random,,,,2,3,0,Desktop,0.0,0.0,AUS,17.0,high,female,5000,0.7,0.0,4
ouq9prgJuficqbjxS,-108697515_2630282970045794.0,2630282970045790.0,13,0,0,0,0,Old,Age,Age,Young,Old,0.0,1,0,1,Desktop,1.0,0.0,AUS,17.0,high,female,5000,0.7,0.0,4
sK4sy2yT6wDDqC3ey,-108697515_2630282970045794.0,2630282970045790.0,6,0,0,0,2,Pets,Species,Species,Hoomans,Pets,0.0,2,0,0,Desktop,0.0,1.0,AUS,17.0,high,female,5000,0.7,0.0,4
yfqReaYKSWHBCcg8S,-108697515_2630282970045794.0,2630282970045790.0,4,0,0,0,2,Male,Gender,Gender,Male,Female,1.0,2,0,0,Desktop,1.0,1.0,AUS,17.0,high,female,5000,0.7,0.0,4
3vqDCgEBWFnZn3eq2,-107648183_106244107734718.0,106244107734718.0,2,0,0,1,0,High,Social Status,Social Status,High,Low,1.0,1,0,1,Mobile,0.0,1.0,BRA,18.0,high,female,default,0.71,0.5,4
8ww9khYzYAa9Poqdn,-107648183_106244107734718.0,106244107734718.0,5,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,0,Mobile,1.0,0.0,BRA,18.0,high,female,default,0.71,0.5,4
A8gzMPgASCxSpEtMg,-107648183_106244107734718.0,106244107734718.0,13,0,0,0,1,Rand,Random,Random,,,,5,2,0,Mobile,1.0,1.0,BRA,18.0,high,female,default,0.71,0.5,4
CmmsgPhWjanJJ4ryk,-107648183_106244107734718.0,106244107734718.0,7,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0.0,4,0,0,Mobile,1.0,0.0,BRA,18.0,high,female,default,0.71,0.5,4
FTaNjdbDd9AdJz7m8,-107648183_106244107734718.0,106244107734718.0,10,0,0,0,1,Hoomans,Species,Species,Hoomans,Pets,1.0,2,0,0,Mobile,0.0,0.0,BRA,18.0,high,female,default,0.71,0.5,4
YadSW63nQbsKBhxBz,-107648183_106244107734718.0,106244107734718.0,3,0,0,0,1,Female,Gender,Gender,Male,Female,0.0,5,0,1,Mobile,1.0,0.0,BRA,18.0,high,female,default,0.71,0.5,4
ZEYsta5u4YhgYbANJ,-107648183_106244107734718.0,106244107734718.0,11,0,0,0,1,Young,Age,Age,Young,Old,1.0,5,0,1,Mobile,0.0,0.0,BRA,18.0,high,female,default,0.71,0.5,4
bokwSTNqoagiFWMsK,-107648183_106244107734718.0,106244107734718.0,9,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,4,1,0,Mobile,1.0,1.0,BRA,18.0,high,female,default,0.71,0.5,4
kGFPiuoovCsukd7b6,-107648183_106244107734718.0,106244107734718.0,6,0,0,0,2,Young,Age,Age,Young,Old,1.0,2,0,1,Mobile,0.0,0.0,BRA,18.0,high,female,default,0.71,0.5,4
m7QmhzDwHw2pmkthP,-107648183_106244107734718.0,106244107734718.0,12,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,2,0,1,Mobile,0.0,1.0,BRA,18.0,high,female,default,0.71,0.5,4
pRzpDLYSnEqm2j7jd,-107648183_106244107734718.0,106244107734718.0,1,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0.0,5,0,0,Mobile,1.0,1.0,BRA,18.0,high,female,default,0.71,0.5,4
qTYFxDwPrfMkZGc59,-107648183_106244107734718.0,106244107734718.0,4,0,1,0,2,Male,Gender,Gender,Male,Female,1.0,2,0,0,Mobile,1.0,1.0,BRA,18.0,high,female,default,0.71,0.5,4
4NdK5afJXhoiwN4wi,-85549909_8197314850560489.0,8197314850560490.0,2,0,1,0,2,Old,Age,Age,Young,Old,0.0,2,0,1,Mobile,0.0,0.0,USA,27.0,bachelor,male,35000,0.69,0.61,4
7dW6ijfKSByqSXGwF,-85549909_8197314850560489.0,8197314850560490.0,9,0,0,0,0,Young,Age,Age,Young,Old,1.0,3,0,0,Mobile,0.0,1.0,USA,27.0,bachelor,male,35000,0.69,0.61,4
7o8xBjY4pafzf2yTi,-85549909_8197314850560489.0,8197314850560490.0,4,0,1,0,0,High,Social Status,Social Status,High,Low,1.0,3,0,1,Mobile,0.0,0.0,USA,27.0,bachelor,male,35000,0.69,0.61,4
HouZGguxXr2eRp7pF,-85549909_8197314850560489.0,8197314850560490.0,5,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0.0,4,0,1,Mobile,0.0,0.0,USA,27.0,bachelor,male,35000,0.69,0.61,4
KuB3GHZHa9RHBDx8T,-85549909_8197314850560489.0,8197314850560490.0,3,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,4,0,0,Mobile,0.0,0.0,USA,27.0,bachelor,male,35000,0.69,0.61,4
NzHrGRRhAcDkpidTM,-85549909_8197314850560489.0,8197314850560490.0,12,0,0,0,1,Female,Gender,Gender,Male,Female,0.0,5,0,1,Mobile,0.0,0.0,USA,27.0,bachelor,male,35000,0.69,0.61,4
TYtpeKvseDSj5YD6C,-85549909_8197314850560489.0,8197314850560490.0,7,0,1,0,1,Hoomans,Species,Species,Hoomans,Pets,1.0,3,0,0,Mobile,0.0,0.0,USA,27.0,bachelor,male,35000,0.69,0.61,4
XkpAQFNigLAsvbZ45,-85549909_8197314850560489.0,8197314850560490.0,11,0,0,0,1,Fat,Fitness,Fitness,Fit,Fat,0.0,4,0,0,Mobile,0.0,0.0,USA,27.0,bachelor,male,35000,0.69,0.61,4
f28CJ88EZqzjGYxBp,-85549909_8197314850560489.0,8197314850560490.0,8,0,0,1,0,Pets,Species,Species,Hoomans,Pets,0.0,1,0,0,Mobile,0.0,0.0,USA,27.0,bachelor,male,35000,0.69,0.61,4
fgTpsqy79a3QS4WkN,-85549909_8197314850560489.0,8197314850560490.0,1,0,0,0,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,4,1,Mobile,0.0,1.0,USA,27.0,bachelor,male,35000,0.69,0.61,4
gETkNGvRHGf2C2B83,-85549909_8197314850560489.0,8197314850560490.0,10,0,0,0,2,Rand,Random,Random,,,,5,4,1,Mobile,0.0,1.0,USA,27.0,bachelor,male,35000,0.69,0.61,4
rrDGPhnRcp6iHvcrR,-85549909_8197314850560489.0,8197314850560490.0,6,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,3,1,Mobile,0.0,0.0,USA,27.0,bachelor,male,35000,0.69,0.61,4
4T4fFMMenyAaH2KLY,-81679835_4171657368381789.0,4171657368381790.0,2,0,0,1,0,Male,Gender,Gender,Male,Female,1.0,5,0,1,Mobile,0.0,0.0,UKR,18.0,graduate,default,default,0.75,0.19,4
BMg7apQCMayTCMzwB,-81679835_4171657368381789.0,4171657368381790.0,13,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0.0,5,0,0,Mobile,0.0,0.0,UKR,18.0,graduate,default,default,0.75,0.19,4
FoorJHNzKRSJrQFoY,-81679835_4171657368381789.0,4171657368381790.0,5,0,0,0,0,Old,Age,Age,Young,Old,0.0,3,0,0,Mobile,0.0,1.0,UKR,18.0,graduate,default,default,0.75,0.19,4
JEbtZToPCjTzoN2uS,-81679835_4171657368381789.0,4171657368381790.0,6,0,0,1,0,Male,Gender,Gender,Male,Female,1.0,2,0,0,Mobile,0.0,1.0,UKR,18.0,graduate,default,default,0.75,0.19,4
K6NtXXZwqqGYQKED6,-81679835_4171657368381789.0,4171657368381790.0,9,0,0,0,1,Hoomans,Species,Species,Hoomans,Pets,1.0,1,0,0,Mobile,0.0,1.0,UKR,18.0,graduate,default,default,0.75,0.19,4
Kce7iHDZYy8GP3pEQ,-81679835_4171657368381789.0,4171657368381790.0,1,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,3,2,0,Mobile,0.0,1.0,UKR,18.0,graduate,default,default,0.75,0.19,4
QQvozbc5DnbgaiAqL,-81679835_4171657368381789.0,4171657368381790.0,7,0,0,0,2,Rand,Random,Random,,,,5,1,1,Mobile,0.0,0.0,UKR,18.0,graduate,default,default,0.75,0.19,4
S7E62qCWxhbA8gEqG,-81679835_4171657368381789.0,4171657368381790.0,10,0,0,0,1,Fat,Fitness,Fitness,Fit,Fat,0.0,1,0,0,Mobile,0.0,1.0,UKR,18.0,graduate,default,default,0.75,0.19,4
WrZufZKpEWP3Dy56o,-81679835_4171657368381789.0,4171657368381790.0,12,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,5,0,0,Mobile,0.0,0.0,UKR,18.0,graduate,default,default,0.75,0.19,4
cNB5Nf7ikTHePpWmd,-81679835_4171657368381789.0,4171657368381790.0,3,0,0,1,0,Old,Age,Age,Young,Old,0.0,4,0,0,Mobile,0.0,1.0,UKR,18.0,graduate,default,default,0.75,0.19,4
gyPveiW3NPc98jG3Y,-81679835_4171657368381789.0,4171657368381790.0,8,0,0,0,2,High,Social Status,Social Status,High,Low,1.0,4,0,1,Mobile,0.0,1.0,UKR,18.0,graduate,default,default,0.75,0.19,4
qusX56LkpDDYr9PEW,-81679835_4171657368381789.0,4171657368381790.0,4,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,2,1,Mobile,0.0,1.0,UKR,18.0,graduate,default,default,0.75,0.19,4
2uqSv6SfPksXCCWt7,-25443798_6166700548716670.0,6166700548716670.0,12,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,4,1,Mobile,0.0,1.0,CAN,25.0,graduate,male,10000,0.68,1.0,4
3Si7rbzcqBtZ8bu8p,-25443798_6166700548716670.0,6166700548716670.0,1,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0.0,3,2,0,Mobile,0.0,1.0,CAN,25.0,graduate,male,10000,0.68,1.0,4
3nR922GRbZsgFEzSE,-25443798_6166700548716670.0,6166700548716670.0,13,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,5,0,0,Mobile,0.0,0.0,CAN,25.0,graduate,male,10000,0.68,1.0,4
6pAFDkQtMwuHtGKJr,-25443798_6166700548716670.0,6166700548716670.0,8,0,0,0,2,Pets,Species,Species,Hoomans,Pets,0.0,3,0,0,Mobile,0.0,0.0,CAN,25.0,graduate,male,10000,0.68,1.0,4
Gmc5uk4bfc96Z3YTY,-25443798_6166700548716670.0,6166700548716670.0,3,0,1,0,0,Young,Age,Age,Young,Old,1.0,1,0,1,Mobile,0.0,1.0,CAN,25.0,graduate,male,10000,0.68,1.0,4
SnciChajgzkiZxj7K,-25443798_6166700548716670.0,6166700548716670.0,9,0,1,0,1,Male,Gender,Gender,Male,Female,1.0,4,0,1,Mobile,0.0,0.0,CAN,25.0,graduate,male,10000,0.68,1.0,4
fZ6WAiGtHCGgRkzWr,-25443798_6166700548716670.0,6166700548716670.0,6,0,1,0,1,Fit,Fitness,Fitness,Fit,Fat,1.0,5,0,1,Mobile,0.0,1.0,CAN,25.0,graduate,male,10000,0.68,1.0,4
oRzLewpPB9F6osozK,-25443798_6166700548716670.0,6166700548716670.0,10,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,2,0,1,Mobile,0.0,1.0,CAN,25.0,graduate,male,10000,0.68,1.0,4
